1,0.5159109008679823
2,0.4893124314777046
3,0.5205000695027802
4,0.4921945993238129
5,0.5227109075571705
6,0.4939941860768406
7,0.5242178605434363
8,0.4952802526903913
9,0.5253319173244221
10,0.496257392376609
11,0.5261981136238612
12,0.4970322961700592
13,0.5268968793079735
14,0.497666799534296
15,0.5274765718723508
16,0.4981992979212714
17,0.5279680940035871
18,0.4986549683093133
19,0.5283921833167218
20,0.4990510602756939
21,0.5287633152726454
22,0.4993998182010171
23,0.5290919213819971
24,0.4997101864923156
25,0.5293857153672428
26,0.4999888519594056
27,0.5296505204823302
28,0.500240906311932
29,0.5298908043646529
30,0.5004702812157187
31,0.5301100354133639
32,0.5006800422185906
33,0.5303109269308351
34,0.5008725932232967
35,0.5304956103031434
36,0.5010498257680557
37,0.5306657676923479
38,0.501213243867623
39,0.5308227626757044
40,0.5013641297981953
41,0.5309679329940694
42,0.5015045184585243
43,0.5310824199851927
44,0.5016130360818193
45,0.5311961865370183
46,0.5017239379439582
47,0.5313132117206111
48,0.501886210153207
49,0.5317752822409881
50,0.5084574154991035
51,0.5084574154991035
52,0.5317752822409884
53,0.5018862101532074
54,0.5313132117206111
55,0.5017239379439582
56,0.5311961865370182
57,0.5016130360818192
58,0.5310824199851925
59,0.5015045184585238
60,0.5309679329940693
61,0.5013641297981952
62,0.5308227626757044
63,0.5012132438676229
64,0.530665767692348
65,0.5010498257680559
66,0.5304956103031434
67,0.5008725932232967
68,0.5303109269308351
69,0.5006800422185905
70,0.5301100354133639
71,0.5004702812157188
72,0.5298908043646531
73,0.500240906311932
74,0.5296505204823302
75,0.4999888519594055
76,0.5293857153672427
77,0.4997101864923155
78,0.529091921381997
79,0.4993998182010169
80,0.5287633152726449
81,0.4990510602756937
82,0.5283921833167218
83,0.4986549683093136
84,0.5279680940035867
85,0.4981992979212702
86,0.5274765718723505
87,0.4976667995342958
88,0.5268968793079734
89,0.497032296170059
90,0.526198113623861
91,0.4962573923766085
92,0.5253319173244216
93,0.4952802526903911
94,0.5242178605434362
95,0.4939941860768403
96,0.5227109075571701
97,0.4921945993238119
98,0.5205000695027802
99,0.4893124314777043
100,0.5159109008679823
