-1,0.1,0.2,0.3,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1
1,0.2686691926724848,0.1685409138355654,0.1311567698748855,0.1117054960016589,0.09992471274968424,0.09192272990499854,0.08633840609877413,0.08284781874971379,0.07954475143727802,0.07444083505971615
2,0.3536117110505864,0.2369175199598961,0.1885315448460774,0.1620712496299873,0.1454873327111319,0.1338833506333312,0.1255660941067422,0.1201189469968148,0.1148386338573892,0.1039694512239917
3,0.3928969675576957,0.2782795214434457,0.2263343651858698,0.196692137437099,0.1776070289596628,0.1639566799019582,0.1540146615430552,0.147389717847912,0.1408227874198511,0.1256056256751689
4,0.4118348739586836,0.3057132805648199,0.2537646765744176,0.2229456569881474,0.2026119405087262,0.1877733449889248,0.17681939433597,0.1694433948652483,0.1619541844163216,0.1429932402087998
5,0.4200059161689337,0.3244812691727417,0.2744509786618566,0.2436838761939194,0.2229139458281266,0.2074599370455434,0.1959097804953712,0.1880743432295619,0.179907490480445,0.1576217856864752
6,0.4219720167218731,0.3373558270297183,0.2903040105913626,0.2603858382150654,0.239745944230705,0.2240916976082916,0.2122537901601264,0.2041779997971334,0.1955153330463647,0.1702603478414213
7,0.4201760098564986,0.3460070145467639,0.3024931020097901,0.2739489688861453,0.2538462257056776,0.2383047313822958,0.2264184061800735,0.2182748547639368,0.2092585678040163,0.1813707703377462
8,0.4160248680450414,0.3515229997073734,0.311801216421541,0.28497336225357,0.2657033690549195,0.250514891613053,0.238770066808311,0.2306979835057649,0.2214419635734682,0.1912581907388841
9,0.4103700459813547,0.3546498282046621,0.3187840340943488,0.2938870041370867,0.2756634014610548,0.2610133836186892,0.249562214742397,0.2416750186456401,0.2322710367272134,0.2001379054295779
10,0.4037449471587967,0.3559173598706603,0.3238518579053382,0.3010089723564646,0.2839833245680471,0.2700143189170908,0.2589787833967698,0.2513688598018872,0.2418901574651186,0.2081692391214658
11,0.3964916251281247,0.3557115595561245,0.3273161365882909,0.3065846103993319,0.290860498593657,0.2776806312740657,0.2671577975559914,0.2598997114856819,0.2504030358434258,0.215474407695604
12,0.3888323153916489,0.3543186668244112,0.3294178215603156,0.3108065499258469,0.2964499148690329,0.2841391452782996,0.274204974649439,0.2673576877682535,0.2578841724077386,0.2221498087170516
13,0.3809115466603956,0.3519533741958882,0.3303455008752993,0.3138278898917354,0.3008748039736601,0.2894896831201851,0.2802017928686199,0.2738101408873584,0.2643850109010956,0.2282731746089937
14,0.3728215910424212,0.3487772351279805,0.3302472567300002,0.3157705942421372,0.3042331947717353,0.2938105430991103,0.2852101178791978,0.2793056049607257,0.2699361165331482,0.2339083177729547
15,0.364617791606932,0.344910559565927,0.3292381980144199,0.3167305443935998,0.3066016074897309,0.2971613775153565,0.289274180583676,0.2838748886554014,0.2745441393341551,0.2391083998918538
16,0.3563268367153941,0.3404391547780867,0.3274042388815667,0.3167794976696146,0.3080359767870016,0.2995834713889226,0.2924193235306721,0.2875279192085514,0.2781580900095772,0.2439182569836029
17,0.3479475858346941,0.3354145509697738,0.324800257043909,0.3159618734123991,0.3085676256173919,0.301095184608934,0.2946379439690485,0.290224370686888,0.2807277107722655,0.2483760979027606
18,0.3394156047296589,0.329817456399681,0.3214115401883415,0.3142546924005286,0.3081620979280451,0.3016499139282959,0.2958774436310899,0.2919234251535321,0.2822586199589012,0.2525147739257423
19,0.3307159046491497,0.323674910567994,0.3172718220862816,0.3116862091569714,0.3068386463465942,0.3012563128222311,0.2961494096174956,0.2926317016888632,0.2827563708756543,0.256362746688319
20,0.3218432887850893,0.3170180594315614,0.3124189239391956,0.3082896331815616,0.3046220851737472,0.299928056422817,0.2954622305586307,0.2923530004921298,0.2822496589365573,0.2599448389352964
21,0.3127946844678474,0.3098763113397257,0.3068893677591616,0.3040980559343763,0.301538088043137,0.2976790087791997,0.2938312279930455,0.2911056223808396,0.2808212005702347,0.2632828256339506
22,0.3035807716554355,0.3022902463837946,0.300731598369855,0.299157840466065,0.2976267491076783,0.2945356257503704,0.2912972688836323,0.2889469668539777,0.2786425187893363,0.2663959055941528
23,0.2942462735555985,0.2943331893494364,0.294028113977241,0.2935511751044097,0.2929655362291081,0.2905566348168545,0.2879561456034445,0.286007755854235,0.2759760538822317,0.2693010821828465
24,0.2848968514630949,0.2861394796373049,0.2869246900963895,0.2874261726350843,0.2877002316385277,0.285850964418082,0.2839898027096394,0.2825138800810247,0.2731104730043517,0.2720134738726545
25,0.2757124366815472,0.2779185374965152,0.2796452990737073,0.2810127825959101,0.282061895739977,0.2804059049716555,0.2796641861495302,0.2787537348558242,0.2702770061015069,0.2745465699234745
26,0.2669122483779707,0.2699191732777103,0.2724562424698119,0.2745871470473995,0.2763316874406045,0.2752232618284206,0.2752629046446293,0.2749914133250533,0.2676167761335266,0.2769124426529472
27,0.2586764755878625,0.2623495641709812,0.2655845494118589,0.268388738895519,0.270757046998465,0.2702947895597653,0.2710058209570503,0.2714071251718861,0.2651891521510062,0.2791219249911863
28,0.2510991542563524,0.2553287354506942,0.2591675299680952,0.2625679959974,0.2654976146533306,0.2657107056817216,0.2670197437672469,0.2680898986429023,0.2630017407039956,0.2811847600016315
29,0.2441897030264881,0.248887457460039,0.2532523487719839,0.2571843988788929,0.260621350795689,0.2614981740811698,0.2633497160133888,0.2650611366706995,0.2610372204836691,0.2831097275604477
