1,0.299050000508814
2,0.4430186627843322
3,0.5475186537865204
4,0.631128962787089
5,0.7007832585313734
6,0.7600223641362699
7,0.8110035609784086
8,0.8551924676226758
9,0.8936572872993424
10,0.927214462409407
11,0.9565094353488807
12,0.9820654167909201
13,1.004314808475735
14,1.023620492881758
15,1.040290843115046
16,1.05459065229045
17,1.066749307111149
18,1.076967039912302
19,1.085419804620216
20,1.092263144890882
21,1.097635310177384
22,1.101659801937791
23,1.104447482989813
24,1.106098349517025
25,1.106703042220204
26,1.106344157396497
27,1.105097408395525
28,1.103032681883471
29,1.100215031259522
30,1.096705651696894
31,1.092562888753448
32,1.087843347770147
33,1.082603199172207
34,1.076899824752099
35,1.070794041184995
36,1.064353310448885
37,1.057656697488105
38,1.050803106354508
39,1.04392622651203
40,1.037225129891993
41,1.031039818011782
42,1.026114771914295
43,1.026114700942401
44,1.021701401281831
45,1.015847871073483
46,1.009064990207642
47,1.001558474108605
48,0.9934354677118595
49,0.9847580961109763
50,0.9755618398383334
51,0.9755618398383337
52,0.9847580961109768
53,0.9934354677118606
54,1.001558474108606
55,1.009064990207643
56,1.015847871073484
57,1.021701401281832
58,1.026114700942401
59,1.026114771914295
60,1.031039818011782
61,1.037225129891993
62,1.04392622651203
63,1.050803106354508
64,1.057656697488105
65,1.064353310448885
66,1.070794041184995
67,1.0768998247521
68,1.082603199172207
69,1.087843347770147
70,1.092562888753447
71,1.096705651696892
72,1.100215031259521
73,1.10303268188347
74,1.105097408395524
75,1.106344157396496
76,1.106703042220204
77,1.106098349517024
78,1.104447482989812
79,1.10165980193779
80,1.097635310177383
81,1.092263144890881
82,1.085419804620215
83,1.076967039912301
84,1.066749307111148
85,1.054590652290449
86,1.040290843115044
87,1.023620492881757
88,1.004314808475734
89,0.9820654167909187
90,0.9565094353488796
91,0.9272144624094052
92,0.8936572872993402
93,0.8551924676226734
94,0.8110035609784061
95,0.7600223641362671
96,0.7007832585313699
97,0.6311289627870864
98,0.5475186537865189
99,0.4430186627843309
100,0.2990500005088133
