4,0.573467909871453,0.5771576415765642,9.818870166855897,9.238638617329977
8,0.5947165766084112,0.6029684277406154,6.477395010527849,5.179743920541139
16,0.6072865953788141,0.6150438929684827,4.500687203123475,3.28080750445812
32,0.6153788373035154,0.6199362400864316,3.228135579761883,2.511457758747937
64,0.6205248088094545,0.622286938283422,2.418901939123163,2.141796936141754
128,0.6223985910424905,0.6234123537494221,2.12423889708069,1.964818875977354
256,0.6234388518086943,0.6239763810590023,1.96065190362821,1.876122334882145
